id,RA,DEC,plx,pmRA,pmDEC,Gmag,e_Gmag,BPmag,RPmag,RV,r,P
3056583986679403648,116.66211607543039,-4.763666734918863,0.14734894169910728,-2.0018887344688188,-1.596589732837041,19.606087,0.00477049127974823,19.978394,18.704618,,6.3823493669390965,0.6026269084478112
3056583741865870464,116.69292956961498,-4.771573222261704,0.23184799111334556,-1.7075174691569683,-1.6738772351921456,14.623297,0.0027773805178546063,15.274177,13.772409,,6.417354889858898,0.9620358023927688
3056685382269693696,116.71468068144696,-4.558733199409483,0.10501071338957357,-1.6994328942954327,-1.6431658994921277,16.491192,0.0028146352404203358,16.860815,15.961148,,6.420951229352476,0.9643608858212487
3056490562547900800,116.79796769323994,-4.713153272001837,0.3500459809470551,-1.7671269301445212,-1.7464114706091443,17.739983,0.0030139541355641655,17.97682,16.984795,,6.42504132607484,0.8681022698284246
3056684935593088768,116.74172586627871,-4.565295948881412,0.2084717735739474,-1.7061803954210495,-1.6367476048014866,13.801449,0.0027621473926507916,14.446835,13.033389,,6.436751404933372,0.9679876048300063
3056685416629435648,116.69407120296546,-4.557756565390746,0.12670190511201126,-1.8266764601044323,-1.4763512565567551,16.58496,0.0028120601855701507,17.08011,15.932142,,6.452054666461473,0.8837635985626213
3056681430899779200,116.79482270006835,-4.607197829925124,0.19619311922577184,-1.6962101120849602,-1.6644512305059054,14.5189295,0.0027644131106237067,15.170139,13.742985,,6.545462440224996,0.9648539136798537
3056683458124410240,116.60545019198268,-4.610550557871567,0.27095997753462453,-1.6450269307763468,-1.5617721234360964,17.071846,0.002915574693703822,17.435656,16.511223,,6.6341831589164535,0.917363095812818
3056681667118411264,116.78971742312744,-4.596916103774392,0.38722258546771865,-1.6864751984514106,-1.604745269866786,18.14683,0.003034372595241961,18.582867,17.581781,,6.64880312674803,0.8681519696194347
3056683217606262656,116.59469718355103,-4.633750315565681,0.3126318718883914,-1.6558552044192292,-1.6093646132966062,18.231112,0.003081986338693649,18.591969,17.559547,,6.685299575924482,0.9281797720013394
3056584708237006080,116.62836199680915,-4.749528685714726,0.22871375904980273,-1.74975042207672,-1.5408287356137573,18.002106,0.0030469265029476143,18.404785,17.425638,,6.716552932164775,0.9441307057726134
3056588105552753920,116.597562613185,-4.708774053951686,0.22688265364868582,-1.930535971300847,-1.5731903629966992,17.756487,0.0029873310709457477,18.16413,17.198465,,6.775089984363193,0.8106726697985704
