# File generated by CMD 3.6 (http://stev.oapd.inaf.it/cmd) on Mon Nov  8 14:46:32 CET 2021
# isochrones based on PARSEC release v1.2S +  COLIBRI S_37 + S_35 + PR16
# Basic references: Bressan et al. (2012), MNRAS, 427, 127 + Chen et al. (2014, 2015), MNRAS, 444, 2525 + MNRAS, 452, 1068 + Tang et al. (2014), MNRAS, 445, 4287 + Marigo et al. (2017), ApJ, 835, 77 + Pastorelli al. (2019), MNRAS, 485, 5666 + Pastorelli al. (2020), MNRAS, in press
# Thermal pulse cycles included 
# On RGB, assumed Reimers mass loss with efficiency eta=0.2
# LPV periods and growth rates added cf. Trabucchi et al. (2019)
# but fundamental-mode LPV periods are from Trabucchi et al. (2021)
# Photometric system: Gaia EDR3 (all Vegamags, Gaia passbands from ESA/Gaia website)
# Attention: photometry includes extinction of Av=0.55, with coefficients derived star-by-star, for Cardelli et al 89 + O'Donnell 94 Rv=3.1 extinction curve.
# Using YBC version of bolometric corrections as in Chen et al. (2019)
# O-rich circumstellar dpmod60alox40 dust from Groenewegen (2006)
# C-rich circumstellar AMCSIC15 dust from Groenewegen (2006)
# IMF: Kroupa (2001, 2002) + Kroupa et al. (2013) canonical two-part-power law IMF corrected for unresolved binaries 
# Kind of output: isochrone tables
# Zini     MH   logAge Mini        int_IMF         Mass   logL    logTe  logg  label   McoreTP C_O  period0  period1  period2  period3  period4  pmode  Mloss  tau1m   X   Y   Xc  Xn  Xo  Cexcess  Z 	 mbolmag  Gmag    G_BPmag  G_RPmag
0.01 -0.17553 9.39794 1.4823023081 2.5374066830    1.482  1.145  3.8224  3.705    1  0.000  0.535     0.00     0.00     0.00     0.00     0.00 -1 -6.21e-13      0.00 7.570e-01 2.339e-01 1.600e-03 4.361e-04 3.987e-03 -1.000 9.100e-03 1.907 2.277 2.585 1.797
0.01 -0.17553 9.39794 1.4823851585 2.5374135971    1.482  1.159  3.8255  3.704    1  0.000  0.535     0.00     0.00     0.00     0.00     0.00 -1 -6.44e-13      0.00 7.570e-01 2.339e-01 1.600e-03 4.362e-04 3.987e-03 -1.000 9.100e-03 1.873 2.244 2.546 1.770
0.01 -0.17553 9.39794 1.4824525118 2.5374193192    1.482  1.131  3.8208  3.713    2  0.000  0.535     0.00     0.00     0.00     0.00     0.00 -1    -6e-13      0.00 7.570e-01 2.339e-01 1.600e-03 4.362e-04 3.987e-03 -1.000 9.100e-03 1.943 2.313 2.624 1.829
0.01 -0.17553 9.39794 1.4825242758 2.5374255180    1.482  1.111  3.8141  3.706    2  0.000  0.535     0.00     0.00     0.00     0.00     0.00 -1 -5.77e-13      0.00 7.570e-01 2.339e-01 1.600e-03 4.362e-04 3.987e-03 -1.000 9.100e-03 1.993 2.361 2.684 1.863
0.01 -0.17553 9.39794 1.4827016592 2.5374403000    1.482  1.115  3.8017  3.653    2  0.000  0.535     0.00     0.00     0.00     0.00     0.00 -1 -6.15e-13      0.00 7.570e-01 2.339e-01 1.600e-03 4.362e-04 3.987e-03 -1.000 9.100e-03 1.983 2.345 2.693 1.821
0.01 -0.17553 9.39794 1.4830067158 2.5374662876    1.482  1.122  3.7914  3.605    2  0.000  0.535     0.00     0.00     0.00     0.00     0.00 -1 -6.59e-13      0.00 7.569e-01 2.340e-01 1.600e-03 4.362e-04 3.987e-03 -1.000 9.100e-03 1.965 2.326 2.694 1.779
0.01 -0.17553 9.39794 1.4835112095 2.5375089645    1.483  1.116  3.7812  3.570    2  0.000  0.535     0.00     0.00     0.00     0.00     0.00 -1 -6.76e-13      0.00 7.552e-01 2.357e-01 1.608e-03 4.385e-04 4.007e-03 -1.000 9.129e-03 1.981 2.341 2.730 1.773
0.01 -0.17553 9.39794 1.4841061831 2.5375590324    1.483  1.100  3.7723  3.550    2  0.000  0.536     0.00     0.00     0.00     0.00     0.00 -1 -6.67e-13      0.00 7.497e-01 2.410e-01 1.636e-03 4.459e-04 4.074e-03 -1.000 9.277e-03 2.020 2.381 2.790 1.794
0.01 -0.17553 9.39794 1.4846991301 2.5376091003    1.484  1.079  3.7643  3.539    2  0.000  0.536     0.00     0.00     0.00     0.00     0.00 -1 -6.43e-13      0.00 7.428e-01 2.478e-01 1.672e-03 4.556e-04 4.160e-03 -1.000 9.460e-03 2.072 2.436 2.862 1.833
0.01 -0.17553 9.39794 1.4852899313 2.5376589298    1.485  1.052  3.7561  3.534    2  0.000  0.536     0.00     0.00     0.00     0.00     0.00 -1 -6.06e-13      0.00 7.373e-01 2.531e-01 1.702e-03 4.634e-04 4.230e-03 -1.000 9.601e-03 2.140 2.509 2.953 1.890
0.01 -0.17553 9.39794 1.4858788252 2.5377085209    1.485  1.020  3.7474  3.532    2  0.000  0.537     0.00     0.00     0.00     0.00     0.00 -1 -5.63e-13      0.00 7.334e-01 2.568e-01 1.721e-03 4.687e-04 4.277e-03 -1.000 9.736e-03 2.220 2.595 3.057 1.959
0.01 -0.17553 9.39794 1.4864656925 2.5377578735    1.486  0.991  3.7385  3.525    2  0.000  0.537     0.00     0.00     0.00     0.00     0.00 -1 -5.28e-13      0.00 7.308e-01 2.594e-01 1.735e-03 4.722e-04 4.308e-03 -1.000 9.779e-03 2.294 2.677 3.158 2.024
0.01 -0.17553 9.39794 1.4871673584 2.5378170013    1.487  0.977  3.7285  3.500    2  0.000  0.537     0.00     0.00     0.00     0.00     0.00 -1 -5.23e-13      0.00 7.283e-01 2.618e-01 1.744e-03 4.752e-04 4.332e-03 -1.000 9.862e-03 2.328 2.724 3.227 2.052
0.01 -0.17553 9.39794 1.4879825115 2.5378854275    1.487  0.995  3.7191  3.443    2  0.000  0.533     0.00     0.00     0.00     0.00     0.00 -1 -5.77e-13      0.00 7.254e-01 2.647e-01 1.740e-03 4.814e-04 4.351e-03 -1.000 9.892e-03 2.281 2.691 3.215 2.002
0.01 -0.17553 9.39794 1.4882146120 2.5379049778    1.488  1.006  3.7168  3.423    2  0.000  0.531     0.00     0.00     0.00     0.00     0.00 -1 -6.04e-13      0.00 7.245e-01 2.656e-01 1.734e-03 4.846e-04 4.356e-03 -1.000 9.900e-03 2.254 2.668 3.196 1.974
0.01 -0.17553 9.39794 1.4885696173 2.5379345417    1.488  1.032  3.7142  3.388    3  0.000  0.507     0.00     0.00     0.00     0.00     0.00 -1 -6.67e-13      0.00 7.226e-01 2.674e-01 1.659e-03 5.598e-04 4.361e-03 -1.000 9.931e-03 2.191 2.609 3.144 1.911
0.01 -0.17553 9.39794 1.4891601801 2.5379841328    1.489  1.079  3.7103  3.325    3  0.000  0.456     0.00     0.00     0.00     0.00     0.00 -1 -7.92e-13      0.00 7.191e-01 2.710e-01 1.494e-03 7.494e-04 4.368e-03 -1.000 9.948e-03 2.074 2.499 3.043 1.793
0.01 -0.17553 9.39794 1.4896163940 2.5380222797    1.489  1.118  3.7078  3.275    3  0.000  0.425     0.00     0.00     0.00     0.00     0.00 -1 -9.17e-13      0.00 7.162e-01 2.738e-01 1.393e-03 8.760e-04 4.372e-03 -1.000 9.952e-03 1.974 2.404 2.954 1.693
0.01 -0.17553 9.39794 1.4900536537 2.5380589962    1.489  1.158  3.7055  3.227    3  0.000  0.406     0.00     0.00     0.00     0.00     0.00 -1 -1.06e-12      0.00 7.137e-01 2.763e-01 1.332e-03 9.534e-04 4.375e-03 -1.000 9.995e-03 1.874 2.309 2.864 1.594
0.01 -0.17553 9.39794 1.4904758930 2.5380942822    1.490  1.197  3.7035  3.180    3  0.000  0.393     0.00     0.00     0.00     0.00     0.00 -1 -1.22e-12      0.00 7.115e-01 2.785e-01 1.290e-03 1.005e-03 4.378e-03 -1.000 1.000e-02 1.776 2.215 2.776 1.496
0.01 -0.17553 9.39794 1.4908940792 2.5381290913    1.490  1.237  3.7015  3.132    3  0.000  0.385     0.00     0.00     0.00     0.00     0.00 -1 -1.41e-12      0.00 7.098e-01 2.802e-01 1.265e-03 1.040e-03 4.381e-03 -1.000 1.002e-02 1.678 2.121 2.686 1.398
0.01 -0.17553 9.39794 1.4913088083 2.5381639004    1.491  1.276  3.6995  3.085    3  0.000  0.379     0.00     0.00     0.00     0.00     0.00 -1 -1.63e-12      0.00 7.083e-01 2.817e-01 1.247e-03 1.065e-03 4.385e-03 -1.000 1.006e-02 1.581 2.028 2.598 1.301
0.01 -0.17553 9.39794 1.4917165041 2.5381977558    1.491  1.314  3.6975  3.039    3  0.000  0.375     0.00     0.00     0.00     0.00     0.00 -1 -1.87e-12      0.00 7.071e-01 2.829e-01 1.235e-03 1.083e-03 4.388e-03 -1.000 1.003e-02 1.484 1.936 2.511 1.205
0.01 -0.17553 9.39794 1.4922236204 2.5382401943    1.492  1.362  3.6950  2.981    3  0.000  0.372     0.00     0.00     0.00     0.00     0.00 -1 -2.23e-12      0.00 7.057e-01 2.842e-01 1.224e-03 1.102e-03 4.389e-03 -1.000 1.007e-02 1.364 1.822 2.404 1.086
0.01 -0.17553 9.39794 1.4928032160 2.5382883549    1.492  1.417  3.6921  2.916    3  0.000  0.369     0.00     0.00     0.00     0.00     0.00 -1 -2.71e-12      0.00 7.044e-01 2.855e-01 1.214e-03 1.120e-03 4.384e-03 -1.000 1.008e-02 1.228 1.692 2.281 0.951
0.01 -0.17553 9.39794 1.4932224751 2.5383234024    1.493  1.456  3.6901  2.868    3  0.000  0.368     0.00     0.00     0.00     0.00     0.00 -1 -3.13e-12      0.00 7.036e-01 2.863e-01 1.210e-03 1.131e-03 4.379e-03 -1.000 1.009e-02 1.130 1.599 2.193 0.854
0.01 -0.17553 9.39794 1.4937254190 2.5383651257    1.493  1.503  3.6875  2.810    3  0.000  0.368     0.00     0.00     0.00     0.00     0.00 -1 -3.72e-12      0.00 7.028e-01 2.871e-01 1.206e-03 1.142e-03 4.372e-03 -1.000 1.009e-02 1.011 1.487 2.088 0.737
0.01 -0.17553 9.39794 1.4941550493 2.5384008884    1.493  1.545  3.6851  2.760    3  0.000  0.367     0.00     0.00     0.00     0.00     0.00 -1 -4.33e-12      0.00 7.023e-01 2.876e-01 1.203e-03 1.149e-03 4.368e-03 -1.000 1.009e-02 0.907 1.389 1.996 0.634
0.01 -0.17553 9.39794 1.4946272373 2.5384402275    1.494  1.593  3.6824  2.701    3  0.000  0.367     0.00     0.00     0.00     0.00     0.00 -1 -5.17e-12      0.00 7.019e-01 2.880e-01 1.201e-03 1.155e-03 4.365e-03 -1.000 1.010e-02 0.787 1.277 1.891 0.517
0.01 -0.17553 9.39794 1.4950476885 2.5384750366    1.494  1.637  3.6798  2.647    3  0.000  0.367     0.00     0.00     0.00     0.00     0.00 -1 -6.07e-12      0.00 7.018e-01 2.882e-01 1.200e-03 1.157e-03 4.363e-03 -1.000 1.007e-02 0.677 1.173 1.795 0.408
0.01 -0.17553 9.39794 1.4954152107 2.5385055542    1.495  1.676  3.6775  2.598    3  0.000  0.367     0.00     0.00     0.00     0.00     0.00 -1 -7.01e-12      0.00 7.017e-01 2.882e-01 1.200e-03 1.158e-03 4.363e-03 -1.000 1.005e-02 0.580 1.083 1.711 0.313
0.01 -0.17553 9.39794 1.4958094358 2.5385382175    1.495  1.717  3.6750  2.547    3  0.000  0.367     0.00     0.00     0.00     0.00     0.00 -1 -8.16e-12      0.00 7.017e-01 2.883e-01 1.200e-03 1.159e-03 4.363e-03 -1.000 1.004e-02 0.477 0.987 1.622 0.213
0.01 -0.17553 9.39794 1.4962100983 2.5385713577    1.495  1.757  3.6726  2.498    3  0.000  0.367     0.00     0.00     0.00     0.00     0.00 -1 -9.44e-12      0.00 7.017e-01 2.883e-01 1.199e-03 1.159e-03 4.362e-03 -1.000 1.004e-02 0.377 0.895 1.537 0.116
0.01 -0.17553 9.39794 1.4966279268 2.5386061668    1.496  1.795  3.6702  2.450    3  0.000  0.367     0.00     0.00     0.00     0.00     0.00 -1 -1.09e-11      0.00 7.017e-01 2.883e-01 1.199e-03 1.160e-03 4.362e-03 -1.000 1.004e-02 0.281 0.807 1.455 0.022
0.01 -0.17553 9.39794 1.4972012043 2.5386536121    1.496  1.836  3.6677  2.400    3  0.000  0.367     0.00     0.00     0.00     0.00     0.00 -1 -1.26e-11      0.00 7.017e-01 2.883e-01 1.199e-03 1.160e-03 4.362e-03 -1.000 1.004e-02 0.180 0.713 1.370 -0.077
0.01 -0.17553 9.39794 1.4976018667 2.5386867523    1.497  1.858  3.6664  2.373    3  0.000  0.366     0.00     0.00     0.00     0.00     0.00 -1 -1.37e-11      0.00 7.016e-01 2.883e-01 1.199e-03 1.161e-03 4.362e-03 -1.000 1.004e-02 0.126 0.663 1.325 -0.130
0.01 -0.17553 9.39794 1.4980468750 2.5387234688    1.497  1.827  3.6685  2.413    3  0.000  0.366     0.00     0.00     0.00     0.00     0.00 -1 -1.23e-11      0.00 7.016e-01 2.883e-01 1.199e-03 1.161e-03 4.361e-03 -1.000 1.004e-02 0.203 0.733 1.388 -0.055
0.01 -0.17553 9.39794 1.4983141422 2.5387456417    1.497  1.793  3.6708  2.456    3  0.000  0.366     0.00     0.00     0.00     0.00     0.00 -1 -1.09e-11      0.00 7.016e-01 2.883e-01 1.199e-03 1.161e-03 4.361e-03 -1.000 1.004e-02 0.288 0.811 1.458 0.028
0.01 -0.17553 9.39794 1.4984955788 2.5387604237    1.498  1.756  3.6733  2.503    3  0.000  0.366     0.00     0.00     0.00     0.00     0.00 -1 -9.45e-12      0.00 7.016e-01 2.883e-01 1.199e-03 1.161e-03 4.361e-03 -1.000 1.004e-02 0.381 0.897 1.536 0.119
0.01 -0.17553 9.39794 1.4986474514 2.5387730598    1.498  1.721  3.6756  2.547    3  0.000  0.366     0.00     0.00     0.00     0.00     0.00 -1 -8.29e-12      0.00 7.016e-01 2.883e-01 1.198e-03 1.162e-03 4.361e-03 -1.000 1.004e-02 0.467 0.976 1.609 0.203
0.01 -0.17553 9.39794 1.4988113642 2.5387866497    1.498  1.685  3.6779  2.592    3  0.000  0.366     0.00     0.00     0.00     0.00     0.00 -1 -7.24e-12      0.00 7.016e-01 2.883e-01 1.198e-03 1.162e-03 4.361e-03 -1.000 1.004e-02 0.557 1.059 1.686 0.291
0.01 -0.17553 9.39794 1.4989860058 2.5388009548    1.498  1.650  3.6802  2.636    3  0.000  0.366     0.00     0.00     0.00     0.00     0.00 -1 -6.34e-12      0.00 7.016e-01 2.884e-01 1.198e-03 1.162e-03 4.361e-03 -1.000 1.004e-02 0.644 1.140 1.760 0.375
0.01 -0.17553 9.39794 1.4991923571 2.5388181210    1.498  1.617  3.6824  2.678    3  0.000  0.366     0.00     0.00     0.00     0.00     0.00 -1 -5.58e-12      0.00 7.016e-01 2.884e-01 1.198e-03 1.162e-03 4.361e-03 -1.000 1.004e-02 0.728 1.217 1.832 0.457
0.01 -0.17553 9.39794 1.4992675781 2.5388243198    1.498  1.625  3.6819  2.669    3  0.000  0.366     0.00     0.00     0.00     0.00     0.00 -1 -5.71e-12      0.00 7.016e-01 2.884e-01 1.198e-03 1.162e-03 4.361e-03 -1.000 1.004e-02 0.709 1.199 1.815 0.438
0.01 -0.17553 9.39794 1.4995959997 2.5388512611    1.499  1.657  3.6800  2.629    3  0.000  0.366     0.00     0.00     0.00     0.00     0.00 -1 -6.36e-12      0.00 7.016e-01 2.884e-01 1.198e-03 1.163e-03 4.360e-03 -1.000 1.004e-02 0.628 1.124 1.745 0.359
0.01 -0.17553 9.39794 1.5000785589 2.5388910770    1.499  1.700  3.6773  2.575    3  0.000  0.366     0.00     0.00     0.00     0.00     0.00 -1 -7.44e-12      0.00 7.016e-01 2.884e-01 1.198e-03 1.163e-03 4.360e-03 -1.000 1.004e-02 0.519 1.023 1.651 0.253
0.01 -0.17553 9.39794 1.5005910397 2.5389332771    1.500  1.744  3.6746  2.521    3  0.000  0.366     0.00     0.00     0.00     0.00     0.00 -1 -8.73e-12      0.00 7.016e-01 2.884e-01 1.198e-03 1.163e-03 4.360e-03 -1.000 1.004e-02 0.411 0.923 1.558 0.148
0.01 -0.17553 9.39794 1.5010728836 2.5389728546    1.500  1.784  3.6721  2.470    3  0.000  0.366     0.00     0.00     0.00     0.00     0.00 -1 -1.01e-11      0.00 7.016e-01 2.884e-01 1.198e-03 1.164e-03 4.359e-03 -1.000 1.004e-02 0.309 0.828 1.471 0.048
0.01 -0.17553 9.39794 1.5015611649 2.5390131474    1.501  1.827  3.6695  2.418    3  0.000  0.366     0.00     0.00     0.00     0.00     0.00 -1 -1.18e-11      0.00 7.015e-01 2.884e-01 1.197e-03 1.164e-03 4.359e-03 -1.000 1.004e-02 0.204 0.731 1.382 -0.055
0.01 -0.17553 9.39794 1.5020263195 2.5390512943    1.501  1.868  3.6668  2.366    3  0.000  0.366     0.00     0.00     0.00     0.00     0.00 -1 -1.38e-11      0.00 7.015e-01 2.884e-01 1.197e-03 1.165e-03 4.359e-03 -1.000 1.004e-02 0.101 0.636 1.296 -0.156
0.01 -0.17553 9.39794 1.5024701357 2.5390877724    1.501  1.908  3.6642  2.315    3  0.000  0.366     0.00     0.00     0.00     0.00     0.00 -1  -1.6e-11      0.00 7.015e-01 2.884e-01 1.197e-03 1.165e-03 4.359e-03 -1.000 1.004e-02 -0.001 0.543 1.212 -0.255
0.01 -0.17553 9.39794 1.5029107332 2.5391237736    1.502  1.950  3.6614  2.262    3  0.000  0.366     0.00     0.00     0.00     0.00     0.00 -1 -1.87e-11      0.00 7.015e-01 2.884e-01 1.197e-03 1.166e-03 4.358e-03 -1.000 1.004e-02 -0.106 0.447 1.125 -0.357
0.01 -0.17553 9.39794 1.5033255816 2.5391578674    1.502  1.992  3.6586  2.209    3  0.000  0.366     0.00     0.00     0.00     0.00     0.00 -1 -2.18e-11      0.00 7.015e-01 2.885e-01 1.197e-03 1.166e-03 4.358e-03 -1.000 1.004e-02 -0.209 0.353 1.040 -0.457
0.01 -0.17553 9.39794 1.5037111044 2.5391893387    1.502  2.032  3.6559  2.158    3  0.000  0.366     0.00     0.00     0.00     0.00     0.00 -1 -2.54e-11      0.00 7.015e-01 2.885e-01 1.197e-03 1.167e-03 4.358e-03 -1.000 1.004e-02 -0.311 0.262 0.958 -0.555
0.01 -0.17553 9.39794 1.5040837526 2.5392198563    1.503  2.074  3.6531  2.105    3  0.000  0.366     0.00     0.00     0.00     0.00     0.00 -1 -2.96e-11      0.00 7.015e-01 2.885e-01 1.196e-03 1.167e-03 4.358e-03 -1.000 1.004e-02 -0.415 0.168 0.874 -0.655
0.01 -0.17553 9.39794 1.5044217110 2.5392475128    1.503  2.114  3.6503  2.054    3  0.000  0.366     0.00     0.00     0.00     0.00     0.00 -1 -3.44e-11      0.00 7.015e-01 2.885e-01 1.196e-03 1.167e-03 4.358e-03 -1.000 1.004e-02 -0.515 0.078 0.794 -0.751
0.01 -0.17553 9.39794 1.5047477484 2.5392742157    1.503  2.155  3.6474  2.002    3  0.000  0.366     0.00     0.00     0.00     0.00     0.00 -1 -4.02e-11      0.00 7.015e-01 2.885e-01 1.196e-03 1.168e-03 4.357e-03 -1.000 1.004e-02 -0.618 -0.013 0.714 -0.849
0.01 -0.17553 9.39794 1.5050516129 2.5392990112    1.504  2.196  3.6446  1.950    3  0.000  0.366     0.00     0.00     0.00     0.00     0.00 -1 -4.68e-11      0.00 7.015e-01 2.885e-01 1.196e-03 1.168e-03 4.357e-03 -1.000 1.004e-02 -0.719 -0.102 0.634 -0.945
0.01 -0.17553 9.39794 1.5053397417 2.5393226147    1.504  2.237  3.6416  1.897    3  0.000  0.366     0.00     0.00     0.00     0.00     0.00 -1 -5.45e-11      0.00 7.015e-01 2.885e-01 1.196e-03 1.168e-03 4.357e-03 -1.000 1.004e-02 -0.822 -0.193 0.554 -1.041
0.01 -0.17553 9.39794 1.5056068897 2.5393445492    1.504  2.277  3.6387  1.845    3  0.000  0.366     0.00     0.00     0.00     0.00     0.00 -1 -6.35e-11      0.00 7.014e-01 2.885e-01 1.196e-03 1.168e-03 4.357e-03 -1.000 1.004e-02 -0.924 -0.282 0.475 -1.136
0.01 -0.17553 9.39794 1.5058537722 2.5393645763    1.504  2.317  3.6358  1.793    3  0.000  0.366     0.00     0.00     0.00     0.00     0.00 -1 -7.39e-11      0.00 7.014e-01 2.885e-01 1.196e-03 1.169e-03 4.357e-03 -1.000 1.004e-02 -1.024 -0.368 0.398 -1.228
0.01 -0.17553 9.39794 1.5060884953 2.5393838882    1.504  2.358  3.6328  1.740    3  0.000  0.366     0.00     0.00     0.00     0.00     0.00 -1 -8.62e-11      0.00 7.014e-01 2.885e-01 1.196e-03 1.169e-03 4.357e-03 -1.000 1.004e-02 -1.125 -0.455 0.321 -1.322
0.01 -0.17553 9.39794 1.5063043833 2.5394015312    1.504  2.398  3.6298  1.689    3  0.000  0.366     0.00     0.00     0.00     0.00     0.00 -1    -1e-10      0.00 7.014e-01 2.885e-01 1.196e-03 1.169e-03 4.356e-03 -1.000 1.004e-02 -1.225 -0.541 0.245 -1.414
0.01 -0.17553 9.39794 1.5065068007 2.5394179821    1.504  2.438  3.6269  1.637    3  0.000  0.366     0.00     0.00     0.00     0.00     0.00 -1 -1.17e-10      0.00 7.014e-01 2.885e-01 1.196e-03 1.169e-03 4.356e-03 -1.000 1.004e-02 -1.325 -0.625 0.171 -1.504
0.01 -0.17553 9.39794 1.5066955090 2.5394332409    1.505  2.478  3.6239  1.585    3  0.000  0.366     0.00     0.00     0.00     0.00     0.00 -1 -1.36e-10      0.00 7.014e-01 2.885e-01 1.196e-03 1.169e-03 4.356e-03 -1.000 1.004e-02 -1.424 -0.709 0.097 -1.594
0.01 -0.17553 9.39794 1.5068717003 2.5394477844    1.505  2.517  3.6209  1.534    3  0.000  0.366     7.95     5.91     4.24     3.21     2.61  4 -1.58e-10      0.00 7.014e-01 2.885e-01 1.195e-03 1.170e-03 4.356e-03 -1.000 1.004e-02 -1.523 -0.792 0.023 -1.683
0.01 -0.17553 9.39794 1.5070371628 2.5394611359    1.505  2.557  3.6179  1.482    3  0.000  0.366     8.83     6.49     4.64     3.51     2.85  4 -1.83e-10      0.00 7.014e-01 2.886e-01 1.195e-03 1.170e-03 4.356e-03 -1.000 1.004e-02 -1.622 -0.874 -0.047 -1.771
0.01 -0.17553 9.39794 1.5071904659 2.5394737720    1.505  2.596  3.6149  1.431    3  0.000  0.366     9.80     7.11     5.07     3.84     3.12  4 -2.12e-10      0.00 7.014e-01 2.886e-01 1.195e-03 1.170e-03 4.356e-03 -1.000 1.004e-02 -1.720 -0.954 -0.114 -1.860
0.01 -0.17553 9.39794 1.5073339939 2.5394854546    1.505  2.635  3.6118  1.380    3  0.000  0.366    10.87     7.80     5.53     4.20     3.42  4 -2.47e-10      0.00 7.014e-01 2.886e-01 1.195e-03 1.170e-03 4.356e-03 -1.000 1.004e-02 -1.817 -1.034 -0.180 -1.948
0.01 -0.17553 9.39794 1.5074703693 2.5394964218    1.505  2.674  3.6087  1.328    3  0.000  0.366    12.08     8.57     6.05     4.60     3.74  4 -2.87e-10      0.00 7.014e-01 2.886e-01 1.195e-03 1.170e-03 4.356e-03 -1.000 1.004e-02 -1.916 -1.114 -0.245 -2.036
0.01 -0.17553 9.39794 1.5075924397 2.5395064354    1.504  2.712  3.6058  1.279    3  0.000  0.366    13.35     9.37     6.59     5.01     4.08  4 -3.31e-10      0.00 7.014e-01 2.886e-01 1.195e-03 1.170e-03 4.356e-03 -1.000 1.004e-02 -2.010 -1.190 -0.305 -2.120
0.01 -0.17553 9.39794 1.5077103376 2.5395159721    1.504  2.751  3.6026  1.227    3  0.000  0.366    14.81    10.28     7.20     5.49     4.47  4 -3.84e-10      0.00 7.014e-01 2.886e-01 1.195e-03 1.170e-03 4.356e-03 -1.000 1.004e-02 -2.106 -1.265 -0.365 -2.204
0.01 -0.17553 9.39794 1.5078209639 2.5395250320    1.504  2.789  3.5995  1.177    3  0.000  0.366    16.42    11.27     7.86     6.00     4.88  4 -4.45e-10      0.00 7.014e-01 2.886e-01 1.195e-03 1.171e-03 4.356e-03 -1.000 1.004e-02 -2.202 -1.341 -0.424 -2.289
0.01 -0.17553 9.39794 1.5079220533 2.5395333767    1.504  2.826  3.5965  1.127    3  0.000  0.366    18.15    12.32     8.56     6.54     5.33  4 -5.14e-10      0.00 7.014e-01 2.886e-01 1.195e-03 1.171e-03 4.355e-03 -1.000 1.004e-02 -2.295 -1.412 -0.477 -2.369
0.01 -0.17553 9.39794 1.5080184937 2.5395410061    1.504  2.864  3.5933  1.077    3  0.000  0.366    20.10    13.50     9.34     7.14     5.82  4 -5.94e-10      0.00 7.014e-01 2.886e-01 1.195e-03 1.171e-03 4.355e-03 -1.000 1.004e-02 -2.389 -1.483 -0.529 -2.450
0.01 -0.17553 9.39794 1.5081093311 2.5395483971    1.504  2.901  3.5901  1.027    3  0.000  0.366    22.26    14.78    10.18     7.80     6.36  3 -6.88e-10      0.00 7.014e-01 2.886e-01 1.195e-03 1.171e-03 4.355e-03 -1.000 1.004e-02 -2.483 -1.554 -0.582 -2.531
0.01 -0.17553 9.39794 1.5082110167 2.5395567417    1.503  2.946  3.5863  0.966    3  0.000  0.366    25.15    16.48    11.30     8.67     7.07  3 -8.18e-10      0.00 7.014e-01 2.886e-01 1.195e-03 1.171e-03 4.355e-03 -1.000 1.004e-02 -2.595 -1.634 -0.635 -2.625
0.01 -0.17553 9.39794 1.5083070993 2.5395646095    1.503  2.991  3.5823  0.905    3  0.000  0.366    28.47    18.40    12.55     9.65     7.87  3 -9.74e-10      0.00 7.014e-01 2.886e-01 1.195e-03 1.171e-03 4.355e-03 -1.000 1.004e-02 -2.708 -1.713 -0.684 -2.718
0.01 -0.17553 9.39794 1.5083965063 2.5395717621    1.503  3.036  3.5782  0.844    3  0.000  0.366    32.23    20.55    13.95    10.74     8.76  3 -1.16e-09      0.00 7.014e-01 2.886e-01 1.195e-03 1.171e-03 4.355e-03 -1.000 1.004e-02 -2.820 -1.788 -0.725 -2.809
0.01 -0.17553 9.39794 1.5084793568 2.5395786762    1.502  3.080  3.5740  0.783    3  0.000  0.366    36.48    22.95    15.50    11.95     9.75  3 -1.38e-09      0.00 7.014e-01 2.886e-01 1.195e-03 1.171e-03 4.355e-03 -1.000 1.004e-02 -2.930 -1.856 -0.753 -2.895
0.01 -0.17553 9.39794 1.5085560083 2.5395848751    1.502  3.124  3.5700  0.723    3  0.000  0.366    41.18    25.57    17.18    13.27    10.83  3 -1.64e-09      0.00 7.014e-01 2.886e-01 1.195e-03 1.171e-03 4.355e-03 -1.000 1.004e-02 -3.039 -1.925 -0.783 -2.981
0.01 -0.17553 9.39794 1.5086276531 2.5395905972    1.501  3.167  3.5659  0.663    3  0.000  0.366    46.49    28.48    19.05    14.74    12.03  2 -1.95e-09      0.00 7.014e-01 2.886e-01 1.195e-03 1.171e-03 4.355e-03 -1.000 1.004e-02 -3.147 -1.984 -0.790 -3.061
0.01 -0.17553 9.39794 1.5086941719 2.5395960808    1.500  3.209  3.5617  0.604    3  0.000  0.366    52.48    31.73    21.12    16.36    13.36  2 -2.31e-09      0.00 7.014e-01 2.886e-01 1.195e-03 1.171e-03 4.355e-03 -1.000 1.004e-02 -3.253 -2.040 -0.792 -3.138
0.01 -0.17553 9.39794 1.5087559223 2.5396010876    1.499  3.251  3.5574  0.544    3  0.000  0.366    59.15    35.30    23.38    18.15    14.82  2 -2.74e-09      0.00 7.014e-01 2.886e-01 1.195e-03 1.171e-03 4.355e-03 -1.000 1.004e-02 -3.358 -2.088 -0.774 -3.208
0.01 -0.17553 9.39794 1.5088154078 2.5396058559    1.499  3.293  3.5530  0.485    3  0.000  0.366    66.77    39.32    25.92    20.15    16.46  2 -3.24e-09      0.00 7.014e-01 2.886e-01 1.195e-03 1.171e-03 4.355e-03 -1.000 1.003e-02 -3.462 -2.130 -0.742 -3.276
